facet_property	cluster_label
toppings: non-traditional	2367
toppings: fresh	2367
features: layered toppings	2367
pair well with: toppings	2367
toppings: layered	2367
toppings: local	2367
toppings: various	2367
features: various toppings	2367
toppings: toppings in a specific order	2367
toppings: sparsely distributed	2367
toppings: toppings spread out	2367
toppings: evenly distributed	2367
toppings: square cut	2367
toppings: classic	2367
toppings: reversed order	2367
served as: topping	2367
common toppings: powdered sugar	2368
topping: powdered sugar	2368
toppings: powdered sugar	2368
topping: sugar	2368
toppings: sugar	2368
filling: sugar	2368
alternatives: icing sugar	2368
main ingredient: creme	2368
fillings: sugar	2368
topping: cinnamon sugar	2368
common accompaniments: powdered sugar	2368
main ingredient: caramelized sugar	2368
crust types: sugar	2368
common toppings: sugar	2368
popular toppings: sugar	2368
toppings: poppy seeds	2368
topping options: powdered sugar	2368
filling: brown sugar	2368
ingredients: icing	2368
tradition: christian holiday	2369
traditional occasion: midwinter	2369
occasion: day of the dead	2369
tradition: good friday	2369
tradition: all saints' day	2369
origin: all souls' day	2369
occasion: good friday	2369
event: all souls' day	2369
holiday: ecuadorian independence day	2369
tradition: samhain	2369
connection: all souls' day	2369
occasions: holy week	2369
traditional occasion: holy week	2369
tradition: all souls' day	2369
tradition: german holiday	2369
association: all souls' day	2369
occasion: st. brigid's day	2369
occasion: all souls' day	2369
tradition: epiphany	2369
origin: christian holiday	2369
tradition: mothering sunday	2369
tradition: st. brigid's day	2369
tradition: holy week	2369
tradition: icelandic	2370
tradition: danish	2370
origin: celtic tradition	2370
tradition: estonian tradition	2370
tradition: scottish tradition	2370
origin: swedish tradition	2370
tradition: scandinavian culture	2370
origin: germanic tradition	2370
traditional: norwegian tradition	2370
tradition: scandinavian tradition	2370
tradition: scottish	2370
tradition: scandinavian	2370
tradition: norwegian heritage	2370
tradition: scottish culture	2370
cultural significance: danish tradition	2370
origin: scandinavian tradition	2370
tradition: norwegian culture	2370
occasional use: greek celebrations	2371
event: mardi gras	2371
celebration: mardi gras	2371
tradition: new orleans celebration	2371
celebration: scottish culture	2371
festival: mardi gras	2371
associated with: mardi gras	2371
purpose: mardi gras tradition	2371
season: mardi gras	2371
celebration: new orleans	2371
tradition: mardi gras	2371
tradition: mardi gras celebration	2371
origin: mardi gras	2371
purpose: mardi gras season	2371
occasion: mardi gras season	2371
popular in: transylvanian festivals	2371
origin: greek orthodox	2372
origin: greek orthodox church	2372
religion: jewish	2372
origin: catholic tradition	2372
tradition: christian tradition	2372
origin: orthodox	2372
tradition: orthodox christian	2372
religion: catholicism	2372
tradition: eastern orthodox	2372
tradition: western christianity	2372
tradition: christian	2372
tradition: christianity	2372
tradition: catholic	2372
origin: orthodox church	2372
tradition: greek orthodox tradition	2372
tradition: orthodox	2372
culture: orthodox	2372
historical significance: christian influence	2372
tradition: greek orthodox	2372
connection: catholic tradition	2372
origin: christian tradition	2372
origin: orthodox tradition	2372
tradition: lutheran	2372
religion: christianity	2372
tradition: roman catholic	2372
origin: greek orthodox tradition	2372
religion: catholic church	2372
historical significance: bristol tradition	2373
tradition: english tradition	2373
tradition: british tradition	2373
tradition: traditional british	2373
tradition: norfolk tradition	2373
origin: english tradition	2373
tradition: british	2373
category: british tradition	2373
associated with: english tradition	2373
tradition: catalan tradition	2373
tradition: bristol tradition	2373
associated with: oxford tradition	2373
cultural significance: british tradition	2373
tradition: contains trinkets or charms	2374
tradition: family heirloom	2374
recipe: family heirloom	2374
tradition: hidden trinket inside	2374
custom: hidden inside	2374
cultural significance: family heirloom	2374
custom: hidden trinkets	2374
custom: small object inserted	2374
tradition: hidden coin or gift	2374
tradition: regional	2375
origin: traditional	2375
tradition: classic	2375
tradition: local tradition	2375
tradition: medieval	2375
historical significance: traditional	2375
tradition: maori culture	2375
type: traditional	2375
category: traditional	2375
characteristics: traditional	2375
tradition: local	2375
tradition: indigenous	2375
tradition: portuguese	2375
tradition: community-based	2375
tradition: traditional	2375
tradition: greek	2375
culture: traditional	2375
tradition: russian folk tradition	2375
tradition: polish tradition	2376
traditional: czech and slovak culture	2376
tradition: bavarian tradition	2376
tradition: dutch tradition	2376
cultural significance: swiss tradition	2376
tradition: german culture	2376
tradition: greek tradition	2376
tradition: german	2376
tradition: swiss tradition	2376
tradition: austrian	2376
origin: dutch tradition	2376
tradition: lombardian tradition	2376
tradition: german tradition	2376
origin: european tradition	2376
cultural significance: german tradition	2376
tradition: romanian	2376
origin: boer tradition	2376
tradition: family tradition	2377
tradition: iconic	2377
relevance: tradition	2377
tradition: customary	2377
tradition: shared with family	2377
symbolism: tradition	2377
generational significance: passes down traditions	2377
tradition: passed down generations	2377
tradition: passed down	2377
cultural significance: family tradition	2377
used for: tradition	2377
history: long-standing tradition	2377
tradition: long-standing custom	2377
tradition: made with love	2377
importance: tradition	2377
tradition: long-standing	2377
cultural significance: family traditions	2377
tradition: historic	2377
purpose: tradition	2377
tradition: passed down through generations	2377
values: tradition	2377
tradition: symbolic	2377
associated with: tradition	2377
purpose: family tradition	2377
category: norwegian food	2378
type: norwegian dish	2378
dish: swedish soup	2378
cultural significance: traditional norwegian food	2378
traditional: scandinavian dish	2378
dish: traditional norwegian	2378
usage: in scandinavian dishes	2378
type: norwegian food	2378
tradition: traditional icelandic food	2378
category: swedish food	2378
dish: norwegian	2378
usage: in traditional swedish cuisine	2378
cultural significance: traditional swedish food	2378
category: danish food	2378
type: swedish food	2378
category: swedish dish	2378
dish type: swedish dish	2378
category: norwegian dish	2378
cultural significance: traditional icelandic food	2378
cultural significance: traditional danish food	2378
type: swedish dish	2378
category: traditional icelandic food	2378
season: st. brigid's day	2379
common occasions: festivals	2379
traditional occasion: festival	2379
celebration: chongyang festival	2379
event: scottish festival	2379
cultural significance: festivals and celebrations	2379
occasion: mexican holiday	2379
occasion: dutch festivals	2379
occasions: christian festivals	2379
occasions: festivals	2379
tradition: sikh festival	2379
occasion: shivaratri	2379
celebration: ecuadorian culture	2379
cultural significance: celebrated festival	2379
occasion: holi	2379
celebration: mid-autumn festival	2379
festivals: midsummer	2379
occasion: spring festival	2379
occasion: fiestas	2379
occasion: ecuadorian traditions	2379
celebration: catholic tradition	2379
celebration: st. blaise's feast	2379
occasion: festival	2379
occasion: fiesta	2379
occasion: traditional festival	2379
occasion: festivals	2379
occasion: oktoberfest	2379
origin: festival	2379
occasion: hogmanay	2379
cultural significance: korean festival	2379
cultural significance: korean holiday	2379
celebration: scottish festivals	2379
occasion: greek celebrations	2379
occasions: festival	2379
tradition: italian holiday	2379
event: new zealand tradition	2379
occasion: mid-autumn festival	2379
occasion: sinterklaas	2379
occasion: japanese festival	2379
cultural significance: indonesian festival	2379
occasional use: holiday meal	2380
occasional occasion: holiday meal	2380
occasion of consumption: christmas dinner	2380
associated events: christmas dinner	2380
tradition: holiday meal	2380
associated events: thanksgiving dinner	2380
occasions: holiday meal	2380
occasions: holiday feast	2380
occasion: easter breakfast	2380
associated occasions: holiday meal	2380
tradition: sabbath dinner	2380
occasion: thanksgiving feast	2380
occasions: holiday dinner	2380
tradition: holiday dinner	2380
event: holiday dinner	2380
event: holiday meal	2380
meal type: holiday meal	2380
cultural significance: sunday dinner	2380
cultural significance: christmas eve meal	2380
usage: holiday meal	2380
food: served during holidays	2380
cultural significance: sunday lunch	2380
cultural association: holiday meal	2380
location: christmas dinner	2380
event association: holiday meal	2380
event or occasion: christmas dinner	2380
celebration: ramadan breakfast	2380
traditional occasion: holiday meal	2380
usage: holiday dinner	2380
event or occasion: holiday meal	2380
occasion: holiday meal	2380
event: holiday breakfast	2380
special occasion: traditional sunday lunch	2380
event: christmas dinner	2380
occasion: sunday roast	2380
occasion: holiday feast	2380
cultural significance: holiday meals	2380
occasion: festive meal	2380
occasion: holiday dinner	2380
occasion: christmas dinner	2380
occasion: holiday meals	2380
cultural significance: holiday meal	2380
cultural significance: celebrated on burns night	2381
celebrated with: burns night	2381
traditional context: burns night	2381
celebration: robert burns	2381
traditional occasion: burns night	2381
tradition: burns night	2381
setting: fire nation	2381
holiday: burns night	2381
celebration: burns night	2381
occasion: burns night	2381
associated with: thanksgiving	2382
common uses: thanksgiving dinner	2382
tradition: thanksgiving treat	2382
usage: thanksgiving	2382
tradition: thanksgiving	2382
used for: thanksgiving	2382
seasonal association: thanksgiving	2382
popular in: thanksgiving	2382
location: holiday table	2382
traditional use: thanksgiving	2382
symbolism: thanksgiving	2382
traditional use: sore throat	2383
used for: cough	2383
medicinal use: cough	2383
traditional use: cough	2383
uses: cough	2383
ritual significance: eaten on holidays	2384
usage: eaten on passover	2384
ritual significance: eaten on shabbat	2384
usually eaten: during holidays	2384
traditionally eaten: during holidays	2384
usually eaten: at christmas	2384
consumption: usually eaten at easter	2384
commonly consumed: at backyard parties	2384
traditionally eaten: at christmas	2384
tradition: eaten during passover	2384
usage: eaten during passover	2384
consumption: at easter	2384
training: tactical	2385
training: specialized training	2385
training: drill	2385
training: forms	2385
training: boot camp	2385
training: military academy	2385
training: military tactics	2385
behavior: schooling	2385
training: basic training	2385
characteristics: schooling behavior	2386
learning: challenging for non-native speakers	2386
training: requires patience	2386
training: focus on inner energy	2386
training: forms practice	2386
training methods: conditioning	2386
training: slow and controlled	2386
training: specific training regimen	2386
training: slow and gentle	2386
goal: learn waterbending	2386
training: physical	2386
training: years of practice	2386
training: strategic	2386
training: easy	2386
behavior: school	2386
training: mental	2386
training methods: drilling	2386
tree: pouteria caimito	2387
other name: strawberry tree	2387
tree: carya illinoensis	2387
tree: native to north america	2387
tree: eugenia stipulata	2387
tree: anacardium occidentale	2387
tree: cashew tree	2387
tree: guarumo tree	2387
tree: ogea ilocosa	2387
tree: pseudosabia periplocifolia	2387
plant: chestnut tree	2387
definition: type of fig tree	2387
definition: polish term for a type of tree	2387
tree: mamoncillo tree	2387
tree: ogea speciosa	2387
part of: elder tree	2387
tree: pecan tree	2387
type: oak	2387
tree: scientific name: pouteria caimito	2387
techniques: plucked	2388
tuning: tuned to specific notes	2388
tuning: tuned to specific raags	2388
techniques: strummed	2388
example of: perfect pitch	2388
product category: tuning	2388
sound: plucked	2388
shape: flaky pastry	2389
type: canadian pastry	2389
preparation: flaky pastry	2389
shape: filled pastry	2389
crust: pastry	2389
definition: layered pastry	2389
type: jewish pastry	2389
preparation: sweet pastry	2389
