facet_property	cluster_label
propulsion: electric motor	3138
propulsion: gasoline-powered	3138
propulsion: has multiple engines	3138
propulsion: motorized	3138
propulsion: equipped with engines	3138
propulsion: ox	3138
propulsion: slow speed	3138
propulsion: powered by pilot	3138
propulsion: rotary engine	3138
located at: vehicle body	3139
located at: vehicle axle	3139
located at: vehicle's axle	3139
attached to: axle	3139
location: axle	3139
located at: axle	3139
located at: vehicle's axel	3139
responsibility: traffic regulation	3140
responsibilities: traffic management	3140
departments: traffic engineering	3140
purpose: managing traffic flow	3140
controllers' roles: traffic flow management	3140
function: manage traffic flow	3140
function: directing traffic	3140
features: centralized traffic control	3140
responsibility: traffic management	3140
function: managing traffic	3140
departments: traffic management	3140
functions: monitor traffic conditions	3140
function: traffic management	3140
purpose: manage traffic congestion	3140
purpose: relieving traffic	3140
functions: traffic management	3140
functions: directing traffic	3140
functions: managing traffic flow	3140
purpose: directing traffic	3140
component: traffic management	3140
operations: monitoring traffic	3140
controllers' tasks: monitoring traffic	3140
responsibilities: traffic flow management	3140
responsibility: traffic	3140
control: controlling traffic flow	3140
functions: manage traffic congestion	3140
purpose: to manage traffic	3140
purpose: managing traffic	3140
purpose: manage traffic flow	3140
function: managing traffic flow	3140
purpose: ensure safe traffic flow	3140
functions: controlling traffic flow	3140
goal: manage traffic flow	3140
responsibilities: monitoring traffic	3140
responsibilities: managing traffic	3140
function: relieving traffic	3140
purpose: traffic management	3140
functions: manage traffic flow	3140
functions: direct traffic	3140
functions: manage congestion	3140
safety record: excellent	3141
safety record: average	3141
safety record: poor	3141
safety record: reliable	3141
history: improved in the 1950s	3141
safety record: low accident rate	3141
safety record: good	3141
safety record: bad	3141
features: office buildings	3142
facilities: office buildings	3142
structure: facility	3142
infrastructure: office buildings	3142
facilities: offices	3142
located at: high-rise building	3142
infrastructure: offices	3142
services: business centers	3142
facilities: office	3142
functionality: withstanding pressure	3143
construction: built for durability	3143
structure: strong frame	3143
characteristics: robust	3143
result: sturdier	3143
features: stable foundation	3143
structure: strong	3143
design: strong construction	3143
design: robust	3143
construction: strong	3143
characteristics: strong structure	3143
design: strong	3143
structure: strong materials	3143
building structure: strong foundation	3143
design: strong structure	3143
equipment: lines	3144
features: hose	3144
equipment: hoses	3144
equipment: hose	3144
features: hoses	3144
components: hose	3144
components: hoses	3144
frequency: uhf	3145
operational frequency: 1157 khz	3145
operational frequency: 109.1 mhz	3145
frequency: vhf	3145
operating frequency: 109.05 mhz	3145
operating frequency: 109.1 mhz	3145
operating frequency: 1157 khz	3145
operating frequency: vhf	3145
operational frequency: uhf	3145
operational frequency: l-band	3145
operational frequency: s-band	3145
operating frequency: mhz	3145
operational frequency: 535 khz	3145
operational frequency: 109.05 mhz	3145
operating frequency: 535 khz	3145
engineering: insulation	3146
characteristics: thick insulation	3146
properties: insulation	3146
design: insulation	3146
design features: insulation	3146
design: specialized insulation	3146
purpose: insulation	3146
features: padding	3146
features: insulation	3146
safety features: insulation	3146
attributes: inspirational	3147
type: spiritual	3147
source: inner wisdom	3147
context: spiritual	3147
types: spiritual	3147
type: spiritual direction	3147
responsibility: customs	3148
functions: customs	3148
identification: culture	3148
related concepts: customs	3148
use: customs	3148
types: customs	3148
features: customs	3148
basis: custom	3148
usage: customs	3148
uses: customs	3148
usage: practice	3148
applies to: practices	3148
responsibility: storing cargo	3149
responsibilities: handling goods	3149
responsibility: finding cargo	3149
responsibility: handling cargo	3149
responsibilities: overseeing cargo handling	3149
responsibilities: coordinating cargo	3149
job description: overseeing cargo handling	3149
responsibilities: finding cargo	3149
controllers' roles: separation assurance	3149
responsibilities: loading and unloading	3149
responsibilities: managing cargo	3149
responsibilities: handle cargo	3149
responsibilities: handling cargo	3149
responsibilities: booking cargo space	3149
responsibilities: managing cargo insurance	3149
driver's role: loading/unloading cargo	3149
responsibilities: manages cargo	3149
responsibility: protecting cargo	3149
responsibilities: coordinating vessel deployment	3149
responsibility: coordinating cargo	3149
responsibility: shipping company	3149
responsibilities: ensuring cargo safety	3149
size: 1,000 kilograms	3150
weight: 2,000 pounds	3150
size: 2,000 pounds	3150
size: 2240 pounds	3150
size: wide-body	3150
size: 3 feet	3150
size: 907 kilograms	3150
size: 1000 kilograms	3150
size: 2,240 pounds	3150
activity: buying	3151
responsibilities: buying	3151
functions: buying	3151
involvement: buying	3151
purpose: shopping	3151
involved in: buying	3151
function: buying	3151
role: buying	3151
role: buying and selling	3151
input/output: output current	3152
input/output: output voltage	3152
properties: electricity	3152
technology: alternating current	3152
functionality: electricity	3152
control: current control	3152
characteristics: electrical	3152
principle: direct current	3152
operating principle: electricity	3152
technology: electric current	3152
conduction: electrical	3152
mechanism: electrical current	3152
definition: electrical current	3152
operation: electrical current	3152
strength: voltage	3152
method: electrical current	3152
mechanism: electric current	3152
mechanism: voltage	3152
components: electricity	3152
control: voltage control	3152
common use: measuring wood	3153
purpose: measuring	3153
application: engineering measurement	3153
application: scientific measurement	3153
usage: measuring quantity	3153
measurement methods: digital scales	3153
measurement methods: pipettes	3153
